:ID,latitude:double,postcode,longitude:double,address,:LABEL
2448,53.60174,BL1 8NX,-2.432222,19 Back Holly Place,Location
2449,53.598186,BL1 8PX,-2.425689,76 Carisbrooke Drive,Location
2450,53.601467,BL1 8TE,-2.42817,183 Elsworth Drive,Location
2451,53.598591,BL1 8PZ,-2.428005,69 Orchard Avenue,Location
2452,53.600367,BL1 8TG,-2.426542,4 Sunnymead Avenue,Location
2453,53.602201,BL1 8QR,-2.431517,5 Back Holland Street East,Location
2454,53.596108,BL1 8SP,-2.420999,20 Astley Brook Close,Location
2455,53.602362,BL1 8QR,-2.431715,71 Holly Street,Location
2456,53.604756,BL1 6QY,-2.447834,58 Dunoon Drive,Location
2457,53.603834,BL1 6QR,-2.442006,139 Mackenzie Grove,Location
2458,53.606141,BL1 7BW,-2.44534,4 Selkirk Road,Location
2459,53.605523,BL1 6RP,-2.439757,95 Nevis Grove,Location
2460,53.604615,BL1 6QT,-2.444901,135 Athlone Avenue,Location
2461,53.604264,BL1 6QT,-2.444988,166 Barlow Park Avenue,Location
2462,53.606459,BL1 7BG,-2.439646,67 Hurstwood,Location
2463,53.605189,BL1 6RN,-2.437849,31 Forfar Street,Location
2464,53.607068,BL1 7QG,-2.445138,136 Heatherfield,Location
2465,53.600518,BL1 6PG,-2.439433,47 Moss Bank Way,Location
2466,53.601705,BL1 6PP,-2.43937,168 Rhosleigh Avenue,Location
2467,53.603944,BL1 7HZ,-2.434134,170 Back Belmont Road East,Location
2468,53.604548,BL1 6RS,-2.436165,103 Wilton Road,Location
2469,53.604927,BL1 6RW,-2.438119,158 Oban Grove,Location
2470,53.603198,BL1 6SA,-2.43665,122 Drysdale View,Location
2471,53.594256,BL1 8LB,-2.426374,34 Dorking Close,Location
2472,53.594733,BL1 8DU,-2.431003,13 Back Baythorpe Street,Location
2473,53.595245,BL1 8LE,-2.43131,55 Back Blackburn Street,Location
2474,53.591857,BL1 8DS,-2.431019,113 Blackburn Road,Location
2475,53.593963,BL1 8JY,-2.427716,96 Back Pine Street,Location
2476,53.594595,BL1 8LT,-2.429611,172 Eastbank Street,Location
2477,53.597443,BL2 3QF,-2.384915,176 Christ Church Lane,Location
2478,53.598496,BL2 3NF,-2.390183,147 Dewhurst Road,Location
2479,53.589019,BL2 5EP,-2.391213,71 Colwith Avenue,Location
2480,53.59236,BL2 5DN,-2.391894,65 Woodland Close,Location
2481,53.592931,BL2 5DA,-2.393229,89 Stockley Avenue,Location
2482,53.595009,BL2 3NT,-2.389864,192 Fair Acres,Location
2483,53.602551,BL2 3LH,-2.397882,86 Parkdene Close,Location
2484,53.602348,BL2 3LL,-2.399436,50 Northwood,Location
2485,53.60093,BL2 3RZ,-2.387803,176 Old Nursery Fold,Location
2486,53.603958,BL2 3HZ,-2.390868,118 Longsight,Location
2487,53.603431,BL2 3HD,-2.390107,160 Southgate,Location
2488,53.601616,BL2 3JH,-2.389879,153 Rose Lea,Location
2489,53.597921,BL2 3PX,-2.381625,112 Ash Grove,Location
2490,53.600838,BL2 4EG,-2.380125,122 Lincoln Grove,Location
2491,53.599568,BL2 4EN,-2.378316,89 Primrose Close,Location
2492,53.599297,BL2 4EZ,-2.375729,121 Highfield Avenue,Location
2493,53.59679,BL2 3PS,-2.381101,6 Orchard Gardens,Location
2494,53.597915,BL6 5QY,-2.555316,34 Leicester Avenue,Location
2495,53.594478,BL6 5QD,-2.559879,180 Avonhead Close,Location
2496,53.594984,BL6 5RP,-2.557438,64 Vale Coppice,Location
2497,53.596486,BL6 5QZ,-2.555221,21 Nuttall Avenue,Location
2498,53.598685,BL6 7QZ,-2.554087,99 Berne Avenue,Location
2499,53.594862,BL6 5QB,-2.558539,34 Toxhead Close,Location
2500,53.593366,BL6 5GW,-2.563294,106 Brightwater,Location
2501,53.596142,BL6 5RN,-2.559614,132 Mallard Drive,Location
2502,53.587997,BL6 6EY,-2.532405,199 Carwood Grove,Location
2503,53.59176,BL6 5PU,-2.541215,185 Iron Street,Location
2504,53.586325,BL6 6SG,-2.53255,38 Glenbeck Close,Location
2505,53.585903,BL6 6HJ,-2.530309,118 Sefton Lane,Location
2506,53.585445,BL6 6HL,-2.530228,33 Springfield Road,Location
2507,53.588704,BL6 6PQ,-2.539227,69 Northgate Close,Location
2508,53.582404,BL6 4BE,-2.524918,126 A6027,Location
2509,53.591991,BL6 5PT,-2.541747,12 Tredgold Street,Location
2510,53.588328,BL6 6ET,-2.532802,191 Essex Street,Location
2511,53.589752,BL6 6EW,-2.535947,11 Haskoll Street,Location
2512,53.59224,BL6 5PW,-2.542233,82 Armstrong Street,Location
2513,53.594864,BL6 5NR,-2.544397,130 Penn Street,Location
2514,53.597458,BL6 5RW,-2.543176,190 Brooklands,Location
2515,53.595674,BL6 5NH,-2.544181,101 Ramsbottom Road,Location
2516,53.59368,BL6 5PL,-2.542025,147 Barlow Street,Location
2517,53.5909,BL6 6EL,-2.536475,78 Abernethy Street,Location
2518,53.599987,BL6 6AG,-2.536681,179 Mill Lane,Location
2519,53.60102,BL6 6TN,-2.524666,190 Kiers Court,Location
2520,53.598383,BL6 6BJ,-2.537461,171 Nelson Street,Location
2521,53.596283,BL1 8BT,-2.449664,191 Whowell Fold,Location
2522,53.594379,BL1 3LD,-2.449024,53 Packer Street,Location
2523,53.594639,BL1 3LB,-2.449238,171 Rock Avenue,Location
2524,53.595588,BL1 3LP,-2.450381,68 Mcdonna Street,Location
2525,53.598084,BL1 6PJ,-2.446283,121 Temple Road,Location
2526,53.596133,BL1 8DA,-2.451082,61 Booth Street,Location
2527,53.595369,BL1 3LL,-2.451316,132 Ellen Street,Location
2528,53.594492,BL1 3JY,-2.447847,43 Back Cloister Street,Location
2529,53.591974,BL1 3EY,-2.448031,98 Holy Harbour Street,Location
2530,53.587663,BL1 3BT,-2.449557,160 Back Cundey Street,Location
2531,53.59011,BL1 3EH,-2.446501,49 Back Raphael Street,Location
2532,53.589149,BL1 6AN,-2.460706,62 Back Chorley Old Road North,Location
2533,53.591554,BL1 5RN,-2.463981,1 Ingledene Grove,Location
2534,53.592018,BL1 6EU,-2.457913,125 Hazelwood Road,Location
2535,53.58946,BL1 6AS,-2.461571,161 Kenilworth Square,Location
2536,53.589726,BL1 6AL,-2.460078,26 Shelbourne Avenue,Location
2537,53.591411,BL1 5RS,-2.46132,16 Captain'S Clough Road,Location
2538,53.588569,BL1 5JZ,-2.459416,135 Avon Street,Location
2539,53.588287,BL1 5LA,-2.460304,1 Stanley Road,Location
2540,53.591538,BL1 6ER,-2.458693,68 Orwell Road,Location
2541,53.600262,BL1 6LD,-2.45986,50 Jesmond Road,Location
2542,53.59557,BL1 6LY,-2.462182,32 Moss Lane,Location
2543,53.597594,BL1 6NF,-2.457081,119 Longhirst Close,Location
2544,53.5981,BL1 6TZ,-2.461076,50 Lumwood,Location
2545,53.596879,BL1 6LT,-2.460579,181 Forest Road,Location
2546,53.593808,BL1 6HT,-2.457388,9 Sefton Road,Location
2547,53.594296,BL1 6HZ,-2.454492,166 Beechfield Road,Location
2548,53.595048,BL6 5EW,-2.587158,34 Black Horse Street,Location
2549,53.593814,BL6 5EG,-2.584195,127 Church Street,Location
2550,53.594281,BL6 5DT,-2.58056,92 Whitehall Lane,Location
2551,53.59461,BL6 5ET,-2.59034,107 Clifton Drive,Location
2552,53.592172,BL6 5AN,-2.579791,188 New Street,Location
2553,53.590506,BL6 5GH,-2.563558,144 Moss Lane,Location
2554,53.596579,BL6 7QT,-2.56033,121 Letitia Street,Location
2555,53.589534,BL6 5JF,-2.569437,132 Station Road,Location
2556,53.592565,BL6 5AS,-2.58025,29 Rivington Street,Location
2557,53.596665,BL6 5HJ,-2.56509,70 Ealand Chase,Location
2558,53.5768,BL6 5RU,-2.561458,20 Manchester Road,Location
2559,53.592723,BL6 5AW,-2.581189,149 Big Fold,Location
2560,53.591915,BL6 5LW,-2.595515,149 Little Scotland,Location
2561,53.593312,BL6 5AH,-2.582058,96 Chapel Street,Location
2562,53.593066,BL6 5AJ,-2.580861,197 Boardman Street,Location
2563,53.592982,BL6 5DH,-2.586964,95 Vicarage Road West,Location
2564,53.582478,BL6 5ST,-2.571366,121 Hope Street,Location
2565,53.578699,BL6 5SD,-2.570363,189 Newlands Drive,Location
2566,53.586422,BL6 5BY,-2.573655,125 Barn Acre,Location
2567,53.587007,BL6 5TB,-2.575445,67 Corston Grove,Location
2568,53.590136,BL6 5BZ,-2.577074,45 Vauze House Close,Location
2569,53.601083,BL1 8UB,-2.417135,32 Crompton Close,Location
2570,53.597157,BL2 3AJ,-2.411505,2 Crompton Way,Location
2571,53.601722,BL1 8US,-2.41696,55 Green Way Close,Location
2572,53.60016,BL2 3AR,-2.411112,115 Ripley Street,Location
2573,53.599225,BL2 3AN,-2.411269,103 Colmore Street,Location
2574,53.598965,BL1 8SS,-2.416253,46 West Way,Location
2575,53.599896,BL1 8TA,-2.414675,171 Barrie Way,Location
2576,53.601334,BL1 8SZ,-2.414855,29 Tong Head Avenue,Location
2577,53.600066,BL1 8SU,-2.415039,75 North Way,Location
2578,53.599871,BL1 8UA,-2.416745,2 Green Way,Location
2579,53.598588,BL2 3AL,-2.411081,100 Laycock Avenue,Location
2580,53.600207,BL1 8SX,-2.415827,115 Corring Way,Location
2581,53.59991,BL1 8TW,-2.413451,149 Pimlott Road,Location
2582,53.591762,BL2 2NW,-2.409564,196 Le Gendre Street,Location
2583,53.59171,BL2 2LF,-2.411392,65 Lichfield Avenue,Location
2584,53.59344,BL2 2NJ,-2.407556,64 Crompton Way,Location
2585,53.591218,BL2 2NG,-2.405525,41 Cartmel Crescent,Location
2586,53.591388,BL2 2NN,-2.408398,132 Iona Place,Location
2587,53.591132,BL2 2NS,-2.409725,159 Firwood Grove,Location
2588,53.58972,BL2 2PB,-2.410089,35 Wemsley Grove,Location
2589,53.592899,BL2 2NP,-2.40811,137 Crowland Road,Location
2590,53.587504,BL2 2DR,-2.416472,124 Back Union Road,Location
2591,53.58765,BL2 2EB,-2.415809,4 Back Olaf Street,Location
2592,53.587264,BL2 2DP,-2.413328,131 Welling Street,Location
2593,53.587649,BL2 2EB,-2.416262,134 Olaf Street,Location
2594,53.585746,BL2 2ES,-2.410277,142 Entwistle Street,Location
2595,53.5891,BL2 2UN,-2.414992,119 Hillfield Drive,Location
2596,53.58557,BL2 2ES,-2.411906,108 Starkie Road,Location
2597,53.587708,BL2 2DN,-2.414722,111 Stone Street,Location
2598,53.586832,BL2 2EG,-2.413384,148 Leslie Street,Location
2599,53.585259,BL2 2GX,-2.413505,33 Littlebrooke Close,Location
2600,53.587458,BL2 2DL,-2.414221,172 Back Horsa Street,Location
2601,53.587055,BL2 2DR,-2.416589,44 Back Yates Street,Location
2602,53.586167,BL2 2EH,-2.413393,127 Back Scowcroft Street,Location
2603,53.587563,BL2 2DN,-2.415007,25 Backstone Street,Location
2604,53.584859,BL2 2HA,-2.411975,15 Larkfield Grove,Location
2605,53.586699,BL2 2EJ,-2.412703,94 Back George Barton Street,Location
2606,53.58715,BL2 2DW,-2.414898,119 Back Horsa Street North,Location
2607,53.586366,BL2 2DH,-2.415615,27 Back Beaconsfield Terrace,Location
2608,53.597452,BL1 8UT,-2.419698,186 Hallbridge Gardens,Location
2609,53.588943,BL2 2UF,-2.41629,77 Woodbridge Drive,Location
2610,53.590359,BL2 2UQ,-2.414974,46 Lansdowne Road,Location
2611,53.587058,BL2 2PF,-2.410471,34 Brierwood,Location
2612,53.58604,BL2 2HD,-2.413769,46 Scowcroft Street,Location
2613,53.594176,BL2 2JX,-2.410464,135 Glaisdale Street,Location
2614,53.59462,BL2 2HW,-2.409426,84 Glaisdale Close,Location
2615,53.590823,BL2 2JA,-2.413272,64 Eldon Street,Location
2616,53.588404,BL2 2DU,-2.41352,54 Lowerwood Lane,Location
2617,53.596582,BL1 8UG,-2.416667,21 Larkspur Close,Location
2618,53.595225,BL2 2JU,-2.41132,85 Elsinore Street,Location
2619,53.590417,BL2 2JA,-2.413721,95 Connaught Square,Location
2620,53.59549,BL1 8UW,-2.415403,55 Ladymeadow Close,Location
2621,53.595277,BL2 2JS,-2.411804,177 Frogley Street,Location
2622,53.597064,BL2 3AD,-2.412336,170 The Close,Location
2623,53.591773,BL2 2JL,-2.414218,78 Scawfell Avenue,Location
2624,53.595267,BL2 3AX,-2.407015,29 Ashdown Drive,Location
2625,53.59048,BL1 3NF,-2.433935,120 Back Clyde Street,Location
2626,53.591483,BL1 3SP,-2.437526,126 Gladstone Street,Location
2627,53.588674,BL1 3RX,-2.436394,49 Woking Back Gardens,Location
2628,53.589921,BL1 3TJ,-2.43683,15 Topping Street,Location
2629,53.590367,BL1 3NP,-2.435566,198 Back Stewart Street,Location
2630,53.589671,BL1 3SU,-2.434048,21 St Anne Street,Location
2631,53.591725,BL1 3QL,-2.435308,58 Newton Street,Location
2632,53.589494,BL1 3SY,-2.433291,3 Glenthorne Street,Location
2633,53.589324,BL1 3TD,-2.435616,193 Back Thomasson Close,Location
2634,53.589129,BL1 3SA,-2.432411,118 Lindfield Drive,Location
2635,53.590042,BL1 3NE,-2.433357,33 St Ann Street,Location
2636,53.591871,BL1 3NT,-2.436986,20 Ewart Street,Location
2637,53.58981,BL1 3TH,-2.435318,199 Dickinson Street,Location
2638,53.595146,BL1 8EP,-2.436099,149 Grierson Street,Location
2639,53.594691,BL1 8XG,-2.4328,125 Pinewood Close,Location
2640,53.592955,BL1 3QU,-2.435487,164 Wolfenden Street,Location
2641,53.593651,BL1 8HB,-2.432125,148 Back Cardwell Street,Location
2642,53.595533,BL1 8EA,-2.43364,198 Mold Street,Location
2643,53.594802,BL1 8XF,-2.434524,186 Crumpsall Street,Location
2644,53.593478,BL1 8XJ,-2.432727,31 Canning Drive,Location
2645,53.593941,BL1 8EG,-2.433775,77 Astley Street,Location
2646,53.591505,BL1 3UQ,-2.433886,59 Chesham Avenue,Location
2647,53.594828,BL1 8XG,-2.432243,164 Walley Street,Location
2648,53.593625,BL1 3QG,-2.434285,41 Charlotte Street,Location
2649,53.590412,BL1 3HR,-2.442758,167 Back Chaucer Street,Location
2650,53.590582,BL1 3HT,-2.443061,140 Frank Street,Location
2651,53.593699,BL1 8AL,-2.438743,36 Back Collings Street,Location
2652,53.59349,BL1 8DF,-2.441551,50 Carl Street,Location
2653,53.59046,BL1 3HN,-2.442063,131 Back Lytton Street,Location
2654,53.591595,BL1 3PH,-2.441365,185 Libra Street,Location
2655,53.590719,BL1 3HS,-2.442277,126 Kingsley Street,Location
2656,53.591027,BL1 3NY,-2.439289,90 Portland Street,Location
2657,53.592114,BL1 3PW,-2.441959,118 Back St Thomas Street East,Location
2658,53.59271,BL1 3PL,-2.441256,33 Back Haydn Street,Location
2659,53.594068,BL1 8AF,-2.438384,187 Leybourne Street,Location
2660,53.594257,BL1 8ET,-2.435938,12 Paulette Street,Location
2661,53.593297,BL1 8AD,-2.438013,43 Weymouth Street,Location
2662,53.594896,BL1 8BW,-2.438181,54 Torrington Avenue,Location
2663,53.59143,BL1 3NZ,-2.439747,57 Back Boundary Street,Location
2664,53.592427,BL1 3PY,-2.439908,110 Danesway Court,Location
2665,53.590553,BL1 3HT,-2.443409,68 Back Frank Street,Location
2666,53.59398,BL1 3JW,-2.445333,126 Cotton Street,Location
2667,53.593295,BL1 3JJ,-2.443286,175 Olga Street,Location
2668,53.593165,BL1 3JG,-2.444539,167 St Augustine Street,Location
2669,53.596213,BL1 8BE,-2.444344,197 Newry Street,Location
2670,53.594533,BL1 3JS,-2.446442,181 Blake Street,Location
2671,53.594424,BL1 8DQ,-2.441878,124 Wapping Street,Location
2672,53.595504,BL1 8DD,-2.448885,154 Makant Street,Location
2673,53.594484,BL1 8AX,-2.442694,77 Broughton Street,Location
2674,53.59249,BL1 3JE,-2.444819,131 Thorpe Street,Location
2675,53.595084,BL1 3HQ,-2.445602,9 Idonia Street,Location
2676,53.592291,BL1 3JE,-2.445089,114 Back Thorpe Street,Location
2677,53.584943,BL1 3DA,-2.446295,137 Back Avenue Street,Location
2678,53.585759,BL5 2TG,-2.439461,198 Gaskell Street,Location
2679,53.588773,BL1 3UT,-2.438828,53 Mount Street,Location
2680,53.584434,BL1 3AR,-2.445278,108 Vermont Street,Location
2681,53.58915,BL1 3XF,-2.446158,104 Browning Close,Location
2682,53.588023,BL1 3DL,-2.439862,128 Peterhead Close,Location
2683,53.586673,BL1 2QF,-2.440165,101 Roocroft Court,Location
2684,53.588606,BL1 3HU,-2.444914,184 Kensworth Drive,Location
2685,53.589069,BL1 3DU,-2.438906,81 Juniper Close,Location
2686,53.584377,BL1 2QY,-2.441365,8 Mill Croft,Location
2687,53.589955,BL1 3TZ,-2.439807,129 Kenton Close,Location
2688,53.590638,BL1 3EW,-2.444724,83 Ralph Street,Location
2689,53.588095,BL1 3XH,-2.444591,20 The Glade,Location
2690,53.586442,BL1 2QW,-2.439589,29 Merehall Street,Location
2691,53.58814,BL1 3RN,-2.437416,179 Brownlow Way,Location
2692,53.59075,BL1 3EN,-2.443743,79 Eskrick Street,Location
2693,53.588773,BL1 3EF,-2.443707,86 Darley Street,Location
2694,53.588984,BL1 3XE,-2.444888,194 Shelley Walk,Location
2695,53.59353,BL1 5TX,-2.480289,115 Montserrat Road,Location
2696,53.592781,BL1 5TF,-2.480916,135 Craven Place,Location
2697,53.58621,BL1 5ET,-2.483454,27 Stapelton Avenue,Location
2698,53.592674,BL1 5SR,-2.483105,151 Chorley Old Road,Location
2699,53.580627,BL1 5BN,-2.477077,117 The Rowans,Location
2700,53.586439,BL1 5PX,-2.486644,103 The Highgrove,Location
2701,53.59695,BL1 6LU,-2.463209,77 Capitol Close,Location
2702,53.583061,BL1 5AG,-2.477497,144 Markland Hill,Location
2703,53.591635,BL1 5SN,-2.477669,62 Moss Bank Way,Location
2704,53.594926,BL1 5UE,-2.47742,112 Hollin Hey Road,Location
2705,53.592795,BL1 5TA,-2.477501,144 Shackleton Grove,Location
2706,53.593314,BL1 5US,-2.478142,90 Gisburn Avenue,Location
2707,53.594628,BL1 5UQ,-2.475376,33 Gargrave Avenue,Location
2708,53.591878,BL1 5SF,-2.479742,144 Johnson Fold Avenue,Location
2709,53.595795,BL1 5TZ,-2.475782,116 Dunsop Drive,Location
2710,53.597038,BL1 5UJ,-2.472926,177 Chatburn Road,Location
2711,53.596386,BL1 5UD,-2.476273,140 Whalley Avenue,Location
2712,53.594126,BL1 5UR,-2.475144,32 Chipping Road,Location
2713,53.594206,BL1 5TX,-2.479738,37 Bowland Drive,Location
2714,53.595779,BL1 5UG,-2.473032,153 Worston Avenue,Location
2715,53.587389,BL1 5NL,-2.469479,127 Whitecroft Road,Location
2716,53.586447,BL1 5NN,-2.46678,122 Sherbourne Road,Location
2717,53.586701,BL1 5LU,-2.463746,145 Ainslie Road,Location
2718,53.585721,BL1 5EA,-2.473131,27 Lingmoor Road,Location
2719,53.584547,BL1 5EG,-2.476668,19 Lingmell Close,Location
2720,53.588969,BL1 6BD,-2.465418,138 Burnham Avenue,Location
2721,53.592115,BL1 5RB,-2.469909,40 Smithills Drive,Location
2722,53.587956,BL1 6BQ,-2.467023,183 Chorley Old Road,Location
2723,53.592651,BL1 6HJ,-2.461424,63 Church Road,Location
2724,53.593201,BL1 5QX,-2.472671,89 Grizedale Close,Location
2725,53.586635,BL1 5PA,-2.47364,148 Markland Hill Lane,Location
2726,53.592226,BL1 5TH,-2.475833,95 Marld Crescent,Location
2727,53.591662,BL1 5TG,-2.475449,85 Knott Lane,Location
2728,53.588126,BL1 5PG,-2.47408,37 Heaton Avenue,Location
2729,53.591013,BL1 5TQ,-2.47585,174 Mallet Crescent,Location
2730,53.589782,BL1 5SH,-2.473449,86 Back Arnold Terrace,Location
2731,53.59358,BL1 5UR,-2.474383,99 Moss Bank Way,Location
2732,53.589452,BL2 5EJ,-2.390628,32 Levens Drive,Location
2733,53.58932,BL2 5ES,-2.386911,10 Ashness Drive,Location
2734,53.588658,BL2 5FA,-2.385923,27 Ennerdale Avenue,Location
2735,53.587771,BL2 5EX,-2.38528,171 Winster Drive,Location
2736,53.588722,BL2 5HJ,-2.388658,173 Bailey Lane,Location
2737,53.591478,BL2 5JE,-2.383924,83 Yewdale Gardens,Location
2738,53.589931,BL2 5JJ,-2.384454,144 Kentmere Road,Location
2739,53.589971,BL2 5JN,-2.38311,148 Rothay Close,Location
2740,53.588663,BL2 5FA,-2.384639,11 Highwood Close,Location
2741,53.590895,BL2 5JE,-2.383752,82 Yewdale Avenue,Location
2742,53.586864,BL2 5EE,-2.390559,54 Dorchester Avenue,Location
2743,53.587004,BL2 5EF,-2.391739,44 Barchester Avenue,Location
2744,53.583766,BL2 6PL,-2.386679,4 Arnside Grove,Location
2745,53.5854,BL2 5LQ,-2.387358,75 Withins Close,Location
2746,53.585224,BL2 5LW,-2.386118,60 Deepdale Road,Location
2747,53.586909,BL2 5AG,-2.393158,142 Winchester Way,Location
2748,53.589605,BL2 5DQ,-2.393379,166 Padbury Way,Location
2749,53.587434,BL2 5ED,-2.39215,12 Rochester Avenue,Location
2750,53.5852,BL2 5EA,-2.390951,11 Withins Lane,Location
2751,53.584299,BL2 5LD,-2.388828,12 Withins Drive,Location
2752,53.589188,BL2 5DQ,-2.394327,41 Aldercroft Avenue,Location
2753,53.591743,BL2 5BW,-2.39642,194 Monks Lane,Location
2754,53.589333,BL2 5BH,-2.396806,43 Blair Lane,Location
2755,53.590835,BL2 5BU,-2.396352,89 Glaister Lane,Location
2756,53.590414,BL2 5BT,-2.39603,131 Bridson Lane,Location
2757,53.591154,BL2 5BP,-2.395085,169 New Lane,Location
2758,53.589771,BL2 5BJ,-2.39746,76 Thicketford Brow,Location
2759,53.582992,BL2 6PR,-2.381596,199 Lorton Grove,Location
2760,53.581505,BL2 6PE,-2.388168,172 Pretoria Road,Location
2761,53.583448,BL2 6PS,-2.37944,50 Breightmet Fold,Location
2762,53.583962,BL2 6AF,-2.379037,86 Brinksworth Close,Location
2763,53.583937,BL2 5NE,-2.384067,24 Crossdale Road,Location
2764,53.585155,BL2 5NJ,-2.385211,151 Goldrill Gardens,Location
2765,53.586588,BL2 5NT,-2.378351,60 Slimbridge Close,Location
2766,53.585608,BL2 5NR,-2.378433,100 Tetbury Drive,Location
2767,53.584876,BL2 5NJ,-2.385314,152 Goldrill Avenue,Location
2768,53.582393,BL2 6PD,-2.386228,108 Milnthorpe Road,Location
2769,53.586937,BL2 5PJ,-2.376148,65 Bury Old Road,Location
2770,53.584911,BL2 5NG,-2.382928,40 Swinside Road,Location
2771,53.584372,BL2 5NQ,-2.382908,70 Milburn Drive,Location
2772,53.584553,BL2 5AN,-2.393589,95 Mobberley Road,Location
2773,53.58588,BL2 5AS,-2.394523,135 Romiley Drive,Location
2774,53.581827,BL2 5AY,-2.394364,83 Stephens Street,Location
2775,53.582034,BL2 6HS,-2.39139,152 Back Roscow Avenue,Location
2776,53.580205,BL2 6DR,-2.39811,92 Osmund Avenue,Location
2777,53.58503,BL2 5AU,-2.396086,84 Waggon Road,Location
2778,53.583526,BL2 5AP,-2.394335,68 Thelwall Avenue,Location
2779,53.583643,BL2 5LD,-2.388837,164 Chronnell Drive,Location
2780,53.585078,BL2 5AT,-2.395255,177 Romiley Crescent,Location
2781,53.575051,BL6 4BP,-2.527002,156 Lostock Lane,Location
2782,53.580979,BL6 4BJ,-2.525807,160 Alexandra Road,Location
2783,53.577839,BL6 4SE,-2.534724,73 The Parklands,Location
2784,53.5789,BL6 4SB,-2.530478,124 Cranfield Road,Location
2785,53.582112,BL6 4BU,-2.521667,178 Cambridge Road,Location
2786,53.586481,BL6 4JE,-2.517506,140 St Leonard'S Avenue,Location
2787,53.584501,BL6 4JF,-2.515941,104 Purbeck Drive,Location
2788,53.582812,BL6 4ND,-2.517854,139 Stoneacre,Location
2789,53.596202,BL6 6QF,-2.514241,69 Bottom O' Th' Moor,Location
2790,53.589738,BL6 6NA,-2.528937,120 Makinson Avenue,Location
2791,53.590197,BL6 6PB,-2.532992,13 Craven Street East,Location
